time_stamp,pm2.5_atm,pm10.0_atm,SensorID
2025-05-01T00:00:00Z,2.1,2.3,193189
2025-06-01T00:00:00Z,2.7,2.8,193189
2025-07-01T00:00:00Z,1.3,1.4,193189
2025-08-01T00:00:00Z,0.9,0.9,193189
2025-09-01T00:00:00Z,0.5,0.6,193189
2025-10-01T00:00:00Z,1.5,1.6,193189
2025-02-01T00:00:00Z,0.2,0.2,193197
2025-03-01T00:00:00Z,0.9,0.9,193197
2025-04-01T00:00:00Z,0.9,1,193197
2025-05-01T00:00:00Z,0.6,0.6,193197
2025-06-01T00:00:00Z,1.4,1.6,193197
2025-07-01T00:00:00Z,1,1.1,193197
2025-08-01T00:00:00Z,0.8,0.8,193197
2025-09-01T00:00:00Z,1,1.1,193197
2025-10-01T00:00:00Z,0.9,1,193197
2025-09-01T00:00:00Z,1.1,1.2,193435
2025-10-01T00:00:00Z,0.2,0.2,193435
2025-09-01T00:00:00Z,0.6,0.7,193441
2025-10-01T00:00:00Z,0.2,0.3,193441
2025-02-01T00:00:00Z,1.7,2.6,193537
2025-03-01T00:00:00Z,1.9,3.1,193537
2025-04-01T00:00:00Z,2.8,4.3,193537
2025-05-01T00:00:00Z,4.2,6.7,193537
2025-06-01T00:00:00Z,4.4,6.7,193537
2025-07-01T00:00:00Z,2.6,3.3,193537
2025-08-01T00:00:00Z,6,7.5,193537
2025-09-01T00:00:00Z,112.3,113.8,193537
2025-10-01T00:00:00Z,5,6.3,193537
2025-02-01T00:00:00Z,0.4,0.5,193613
2025-03-01T00:00:00Z,0.2,0.3,193613
2025-04-01T00:00:00Z,0.2,0.3,193613
2025-05-01T00:00:00Z,0.4,0.5,193613
2025-06-01T00:00:00Z,0.3,0.4,193613
2025-07-01T00:00:00Z,0.3,0.4,193613
2025-08-01T00:00:00Z,0.3,0.4,193613
2025-09-01T00:00:00Z,0.9,1.1,193613
2025-10-01T00:00:00Z,0.2,0.2,193613
2025-02-01T00:00:00Z,10.2,13,193929
2025-03-01T00:00:00Z,3.9,6,193929
2025-03-01T00:00:00Z,4,5,194101
2025-04-01T00:00:00Z,7.6,9.1,194101
2025-05-01T00:00:00Z,11.4,13.5,194101
2025-06-01T00:00:00Z,13.2,15.3,194101
2025-07-01T00:00:00Z,10.8,12,194101
2025-08-01T00:00:00Z,12.9,14.4,194101
2025-09-01T00:00:00Z,8.1,9.1,194101
2025-10-01T00:00:00Z,7,8.3,194101
2025-02-01T00:00:00Z,6.2,6.8,19487
2025-03-01T00:00:00Z,5.4,5.9,19487
2025-04-01T00:00:00Z,5.8,6.4,19487
2025-05-01T00:00:00Z,6.9,7.7,19487
2025-06-01T00:00:00Z,8.9,9.7,19487
2025-07-01T00:00:00Z,8.2,8.9,19487
2025-08-01T00:00:00Z,12.6,13.6,19487
2025-09-01T00:00:00Z,6,6.5,19487
2025-10-01T00:00:00Z,3.9,4.3,19487
2025-02-01T00:00:00Z,6.4,8.8,194903
2025-03-01T00:00:00Z,5.2,7.5,194903
2025-04-01T00:00:00Z,6.8,9.7,194903
2025-05-01T00:00:00Z,9.3,13.7,194903
2025-06-01T00:00:00Z,8.3,11.6,194903
2025-07-01T00:00:00Z,6.3,7.7,194903
2025-08-01T00:00:00Z,8.6,11.1,194903
2025-09-01T00:00:00Z,8.3,10.1,194903
2025-10-01T00:00:00Z,6.2,7.8,194903
2025-10-01T00:00:00Z,1.2,1.4,195141
2025-09-01T00:00:00Z,6.2,6.6,195145
2025-10-01T00:00:00Z,5,5.6,195145
2025-10-01T00:00:00Z,2.5,2.9,195155
2025-10-01T00:00:00Z,6.7,7.1,195157
2025-10-01T00:00:00Z,1.2,1.3,195159
2025-02-01T00:00:00Z,7.8,8.7,19525
2025-03-01T00:00:00Z,6.6,7.5,19525
2025-04-01T00:00:00Z,9.9,11.1,19525
2025-05-01T00:00:00Z,52.6,54.3,19525
2025-06-01T00:00:00Z,23.8,25.9,19525
2025-07-01T00:00:00Z,12.2,13.4,19525
2025-08-01T00:00:00Z,13.8,15.2,19525
2025-09-01T00:00:00Z,13,14.3,19525
2025-10-01T00:00:00Z,10.4,11.5,19525
2025-02-01T00:00:00Z,7.9,9,195839
2025-03-01T00:00:00Z,4.9,5.8,195839
2025-04-01T00:00:00Z,9.2,11,195839
2025-02-01T00:00:00Z,6.7,7.4,196021
2025-03-01T00:00:00Z,5.5,6.3,196021
2025-04-01T00:00:00Z,8.9,9.9,196021
2025-05-01T00:00:00Z,10.8,12.2,196021
2025-06-01T00:00:00Z,13.4,14.9,196021
2025-07-01T00:00:00Z,12.1,13.1,196021
2025-08-01T00:00:00Z,14.4,15.7,196021
2025-09-01T00:00:00Z,14.5,15.8,196021
2025-10-01T00:00:00Z,11,12,196021
2025-02-01T00:00:00Z,9.5,11.2,19603
2025-03-01T00:00:00Z,4.7,6,19603
2025-04-01T00:00:00Z,6.4,7.7,19603
2025-05-01T00:00:00Z,9.8,11.6,19603
2025-06-01T00:00:00Z,13.1,15.1,19603
2025-07-01T00:00:00Z,10.8,11.8,19603
2025-08-01T00:00:00Z,15.8,17.6,19603
2025-09-01T00:00:00Z,9.4,10.6,19603
2025-10-01T00:00:00Z,7.9,9.3,19603
2025-08-01T00:00:00Z,7.5,9.2,196569
2025-09-01T00:00:00Z,7.8,9.2,196569
2025-10-01T00:00:00Z,4.7,6,196569
2025-02-01T00:00:00Z,1653.9,1654.5,196573
2025-03-01T00:00:00Z,1656.5,1657.4,196573
2025-04-01T00:00:00Z,1645.2,1646.4,196573
2025-05-01T00:00:00Z,1614.3,1616,196573
2025-06-01T00:00:00Z,1599.5,1601.2,196573
2025-07-01T00:00:00Z,1580.8,1581.5,196573
2025-08-01T00:00:00Z,1554.9,1555.9,196573
2025-09-01T00:00:00Z,1583.1,1584,196573
2025-10-01T00:00:00Z,1629.6,1630.4,196573
2025-02-01T00:00:00Z,92.4,92.4,196699
2025-03-01T00:00:00Z,0,0.1,196699
2025-04-01T00:00:00Z,0.1,0.1,196699
2025-05-01T00:00:00Z,0.1,0.2,196699
2025-06-01T00:00:00Z,0,0.1,196699
2025-07-01T00:00:00Z,0.2,0.2,196699
2025-08-01T00:00:00Z,0,0.1,196699
2025-09-01T00:00:00Z,0.1,0.4,196699
2025-10-01T00:00:00Z,0.1,0.1,196699
2025-02-01T00:00:00Z,2.2,2.8,196823
2025-03-01T00:00:00Z,1.6,2,196823
2025-04-01T00:00:00Z,2.4,3,196823
2025-05-01T00:00:00Z,3.3,4.1,196823
2025-06-01T00:00:00Z,5.7,6.7,196823
2025-07-01T00:00:00Z,3.5,4,196823
2025-08-01T00:00:00Z,8.5,9.4,196823
2025-09-01T00:00:00Z,2.8,3.2,196823
2025-10-01T00:00:00Z,2.6,3.2,196823
2025-02-01T00:00:00Z,1889.5,1889.6,1970
2025-03-01T00:00:00Z,1982.4,1982.5,1970
2025-04-01T00:00:00Z,1790.1,1790.2,1970
2025-05-01T00:00:00Z,1854.6,1854.7,1970
2025-06-01T00:00:00Z,1799.6,1799.7,1970
2025-07-01T00:00:00Z,1818.6,1818.7,1970
2025-08-01T00:00:00Z,1918.7,1918.8,1970
2025-09-01T00:00:00Z,5021.1,5021.1,1970
2025-10-01T00:00:00Z,4850.1,4850.1,1970
2025-02-01T00:00:00Z,4.3,4.8,197047
2025-03-01T00:00:00Z,4.3,5.1,197047
2025-04-01T00:00:00Z,7.8,9,197047
2025-05-01T00:00:00Z,10.2,11.9,197047
2025-06-01T00:00:00Z,12.5,14.1,197047
2025-07-01T00:00:00Z,11.3,12.3,197047
2025-08-01T00:00:00Z,15,16.3,197047
2025-09-01T00:00:00Z,9,9.8,197047
2025-10-01T00:00:00Z,6.2,7,197047
2025-02-01T00:00:00Z,4.4,5,197073
2025-03-01T00:00:00Z,4.3,5.2,197073
2025-04-01T00:00:00Z,8,9.5,197073
2025-05-01T00:00:00Z,10.2,12.4,197073
2025-06-01T00:00:00Z,69.2,71.4,197073
2025-07-01T00:00:00Z,212.1,213.5,197073
2025-08-01T00:00:00Z,1510.8,1511.9,197073
2025-09-01T00:00:00Z,375.3,376.3,197073
2025-10-01T00:00:00Z,6.3,7.4,197073
2025-02-01T00:00:00Z,3.2,3.6,197081
2025-03-01T00:00:00Z,3.5,4.2,197081
2025-04-01T00:00:00Z,7.4,8.5,197081
2025-05-01T00:00:00Z,10.1,11.8,197081
2025-06-01T00:00:00Z,12.1,13.8,197081
2025-07-01T00:00:00Z,10.9,11.9,197081
2025-08-01T00:00:00Z,14.5,15.8,197081
2025-09-01T00:00:00Z,8.6,9.4,197081
2025-10-01T00:00:00Z,5.6,6.4,197081
2025-02-01T00:00:00Z,3.2,3.6,197086
2025-03-01T00:00:00Z,3.7,4.3,197086
2025-04-01T00:00:00Z,8.1,9.3,197086
2025-05-01T00:00:00Z,10.6,12.3,197086
2025-06-01T00:00:00Z,12.8,14.4,197086
2025-07-01T00:00:00Z,11,12,197086
2025-08-01T00:00:00Z,14.7,16,197086
2025-09-01T00:00:00Z,8.1,8.8,197086
2025-10-01T00:00:00Z,5.7,6.5,197086
2025-02-01T00:00:00Z,2.6,3,197090
2025-03-01T00:00:00Z,4.9,5.7,197090
2025-04-01T00:00:00Z,52,53.4,197090
2025-05-01T00:00:00Z,9.8,12,197090
2025-06-01T00:00:00Z,53.3,55.3,197090
2025-07-01T00:00:00Z,9.7,10.6,197090
2025-08-01T00:00:00Z,195.5,196.9,197090
2025-09-01T00:00:00Z,26.3,27.1,197090
2025-10-01T00:00:00Z,124.6,125.6,197090
2025-02-01T00:00:00Z,3.4,4.1,197093
2025-03-01T00:00:00Z,4.1,5.1,197093
2025-04-01T00:00:00Z,8.2,10,197093
2025-05-01T00:00:00Z,10.7,13.4,197093
2025-06-01T00:00:00Z,58.2,60.6,197093
2025-07-01T00:00:00Z,10.9,12.3,197093
2025-08-01T00:00:00Z,8.6,9.8,197093
2025-09-01T00:00:00Z,8,9.1,197093
2025-10-01T00:00:00Z,5.6,6.9,197093
2025-02-01T00:00:00Z,14.1,17,197269
2025-03-01T00:00:00Z,6,7.7,197269
2025-04-01T00:00:00Z,6.6,8.3,197269
2025-05-01T00:00:00Z,8.5,10.6,197269
2025-06-01T00:00:00Z,11.2,13.3,197269
2025-07-01T00:00:00Z,8.6,9.7,197269
2025-08-01T00:00:00Z,12,13.9,197269
2025-09-01T00:00:00Z,8.1,9.5,197269
2025-10-01T00:00:00Z,9.7,11.6,197269
2025-02-01T00:00:00Z,1.6,1.6,1976
2025-03-01T00:00:00Z,0.8,0.8,1976
2025-04-01T00:00:00Z,2,2,1976
2025-05-01T00:00:00Z,0.3,0.3,1976
2025-06-01T00:00:00Z,0.3,0.3,1976
2025-07-01T00:00:00Z,0.1,0.1,1976
2025-08-01T00:00:00Z,0.5,0.5,1976
2025-09-01T00:00:00Z,1.3,1.3,1976
2025-10-01T00:00:00Z,227.1,227.1,1976
2025-02-01T00:00:00Z,13.6,16.5,198003
2025-03-01T00:00:00Z,6.3,8.7,198003
2025-04-01T00:00:00Z,6.1,8.2,198003
2025-05-01T00:00:00Z,274.3,277.2,198003
2025-06-01T00:00:00Z,1394.6,1396.7,198003
2025-07-01T00:00:00Z,1618.4,1618.9,198003
2025-08-01T00:00:00Z,1594.6,1595.7,198003
2025-09-01T00:00:00Z,1581.7,1582.6,198003
2025-10-01T00:00:00Z,1320.6,1322.9,198003
2025-02-01T00:00:00Z,16.2,18.3,198489
2025-03-01T00:00:00Z,9.6,10.6,198489
2025-04-01T00:00:00Z,14.1,15.7,198489
2025-05-01T00:00:00Z,15.6,17.2,198489
2025-06-01T00:00:00Z,21.4,23.9,198489
2025-07-01T00:00:00Z,19.8,21.3,198489
2025-08-01T00:00:00Z,19.9,21.7,198489
2025-09-01T00:00:00Z,15,16.1,198489
2025-10-01T00:00:00Z,15.9,18,198489
2025-02-01T00:00:00Z,14.9,17.8,198641
2025-03-01T00:00:00Z,6.7,8.9,198641
2025-04-01T00:00:00Z,7.7,9.8,198641
2025-05-01T00:00:00Z,10.1,13,198641
2025-06-01T00:00:00Z,14,16.9,198641
2025-07-01T00:00:00Z,12.4,13.8,198641
2025-08-01T00:00:00Z,13.3,15.6,198641
2025-09-01T00:00:00Z,9.1,10.7,198641
2025-10-01T00:00:00Z,10.2,12.3,198641
2025-02-01T00:00:00Z,0.3,0.4,198711
2025-03-01T00:00:00Z,0.5,0.7,198711
2025-04-01T00:00:00Z,0.6,0.8,198711
2025-05-01T00:00:00Z,1,1.2,198711
2025-06-01T00:00:00Z,2,2.3,198711
2025-07-01T00:00:00Z,3.5,3.9,198711
2025-08-01T00:00:00Z,2.3,2.6,198711
2025-09-01T00:00:00Z,1,1.2,198711
2025-10-01T00:00:00Z,0.8,0.9,198711
2025-03-01T00:00:00Z,1.1,1.3,199307
2025-04-01T00:00:00Z,3.6,4.2,199307
2025-05-01T00:00:00Z,6,6.8,199307
2025-06-01T00:00:00Z,4.7,5.3,199307
2025-07-01T00:00:00Z,4.8,5.6,199307
2025-08-01T00:00:00Z,4.1,4.6,199307
2025-09-01T00:00:00Z,1.7,2,199307
2025-10-01T00:00:00Z,2.5,2.9,199307
2025-02-01T00:00:00Z,3.4,4,199329
2025-03-01T00:00:00Z,1.6,2,199329
2025-04-01T00:00:00Z,3.4,4,199329
2025-05-01T00:00:00Z,3.7,4.3,199329
2025-06-01T00:00:00Z,10.1,11.4,199329
2025-07-01T00:00:00Z,6.2,6.9,199329
2025-08-01T00:00:00Z,5.9,6.7,199329
2025-09-01T00:00:00Z,5.8,6.5,199329
2025-10-01T00:00:00Z,5.9,6.6,199329
2025-02-01T00:00:00Z,0.9,1.1,199417
2025-05-01T00:00:00Z,2.7,3.2,199417
2025-06-01T00:00:00Z,3.2,3.6,199417
2025-07-01T00:00:00Z,1.9,2.2,199417
2025-08-01T00:00:00Z,1.1,1.2,199417
2025-09-01T00:00:00Z,0.4,0.5,199417
2025-10-01T00:00:00Z,0.8,1,199417
2025-02-01T00:00:00Z,4.9,6,199449
2025-03-01T00:00:00Z,3.8,5,199449
2025-04-01T00:00:00Z,111.4,113.1,199449
2025-05-01T00:00:00Z,2185.5,2186.6,199449
2025-06-01T00:00:00Z,1763.2,1764.9,199449
2025-07-01T00:00:00Z,1672.1,1673,199449
2025-08-01T00:00:00Z,1673.4,1674.6,199449
2025-10-01T00:00:00Z,1671.7,1672.6,199449
2025-02-01T00:00:00Z,2.3,2.6,199615
2025-03-01T00:00:00Z,2.2,2.6,199615
2025-04-01T00:00:00Z,4.3,4.9,199615
2025-05-01T00:00:00Z,5.2,5.9,199615
2025-06-01T00:00:00Z,6.4,7.1,199615
2025-07-01T00:00:00Z,4.5,4.9,199615
2025-08-01T00:00:00Z,6.1,6.6,199615
2025-09-01T00:00:00Z,2.8,3.1,199615
2025-10-01T00:00:00Z,2.7,3,199615
2025-02-01T00:00:00Z,3.4,4.2,199643
2025-03-01T00:00:00Z,2.6,3.3,199643
2025-04-01T00:00:00Z,4,4.8,199643
2025-05-01T00:00:00Z,5.6,6.9,199643
2025-06-01T00:00:00Z,6.7,7.9,199643
2025-07-01T00:00:00Z,6,6.6,199643
2025-08-01T00:00:00Z,7.3,8.3,199643
2025-09-01T00:00:00Z,6.7,7.4,199643
2025-10-01T00:00:00Z,4,4.6,199643
2025-02-01T00:00:00Z,2.3,2.6,199755
2025-03-01T00:00:00Z,1.6,1.8,199755
2025-04-01T00:00:00Z,3,3.6,199755
2025-05-01T00:00:00Z,2.5,2.9,199755
2025-06-01T00:00:00Z,3,3.4,199755
2025-07-01T00:00:00Z,1.7,2,199755
2025-08-01T00:00:00Z,3,3.5,199755
2025-09-01T00:00:00Z,1.6,1.9,199755
2025-10-01T00:00:00Z,4,4.5,199755
2025-02-01T00:00:00Z,2.4,2.6,199757
2025-03-01T00:00:00Z,2.4,2.6,199757
2025-04-01T00:00:00Z,2.4,2.6,199757
2025-05-01T00:00:00Z,3.7,4.1,199757
2025-06-01T00:00:00Z,5.7,6.1,199757
2025-07-01T00:00:00Z,4.2,4.4,199757
2025-08-01T00:00:00Z,3.5,3.8,199757
2025-09-01T00:00:00Z,2.7,2.9,199757
2025-10-01T00:00:00Z,3.5,3.8,199757
2025-02-01T00:00:00Z,0.2,0.2,199797
2025-03-01T00:00:00Z,0.6,0.7,199797
2025-04-01T00:00:00Z,2.1,2.5,199797
2025-05-01T00:00:00Z,0.1,0.2,199797
2025-06-01T00:00:00Z,0.2,0.3,199797
2025-07-01T00:00:00Z,0.4,0.5,199797
2025-08-01T00:00:00Z,0.8,0.9,199797
2025-09-01T00:00:00Z,0.3,0.3,199797
2025-10-01T00:00:00Z,0.1,0.1,199797
2025-02-01T00:00:00Z,0.1,0.2,199921
2025-03-01T00:00:00Z,0,0,199921
2025-04-01T00:00:00Z,0,0.1,199921
2025-05-01T00:00:00Z,0.1,0.2,199921
2025-06-01T00:00:00Z,0.5,0.6,199921
2025-07-01T00:00:00Z,1,1.1,199921
2025-08-01T00:00:00Z,0.8,0.9,199921
2025-09-01T00:00:00Z,0.2,0.2,199921
2025-10-01T00:00:00Z,0.2,0.2,199921
2025-02-01T00:00:00Z,0.8,0.9,200130
2025-03-01T00:00:00Z,0.6,0.8,200130
2025-04-01T00:00:00Z,1.3,1.6,200130
2025-05-01T00:00:00Z,1.2,1.4,200130
2025-06-01T00:00:00Z,1.9,2.2,200130
2025-07-01T00:00:00Z,2.1,2.4,200130
2025-08-01T00:00:00Z,1.6,1.9,200130
2025-09-01T00:00:00Z,1.1,1.4,200130
2025-10-01T00:00:00Z,0.8,0.9,200130
2025-02-01T00:00:00Z,2.3,2.9,200149
2025-03-01T00:00:00Z,1.7,2.3,200149
2025-04-01T00:00:00Z,2.2,2.8,200149
2025-05-01T00:00:00Z,3.7,4.5,200149
2025-06-01T00:00:00Z,5.4,6.4,200149
2025-07-01T00:00:00Z,4.7,5.4,200149
2025-08-01T00:00:00Z,3.5,4.1,200149
2025-09-01T00:00:00Z,2.8,3.4,200149
2025-10-01T00:00:00Z,3.1,3.9,200149
2025-02-01T00:00:00Z,2.3,2.6,200157
2025-03-01T00:00:00Z,1.5,1.8,200157
2025-04-01T00:00:00Z,2.6,2.9,200157
2025-05-01T00:00:00Z,3.6,4,200157
2025-06-01T00:00:00Z,4.3,4.7,200157
2025-07-01T00:00:00Z,3.7,4,200157
2025-08-01T00:00:00Z,3.7,4,200157
2025-09-01T00:00:00Z,2.1,2.4,200157
2025-10-01T00:00:00Z,3,3.4,200157
2025-02-01T00:00:00Z,2.4,2.8,200219
2025-03-01T00:00:00Z,2.7,3.2,200219
2025-04-01T00:00:00Z,2.4,2.8,200219
2025-05-01T00:00:00Z,3.3,3.7,200219
2025-06-01T00:00:00Z,2.7,3.2,200219
2025-07-01T00:00:00Z,4.3,4.9,200219
2025-08-01T00:00:00Z,4.4,5.1,200219
2025-09-01T00:00:00Z,2.7,3.2,200219
2025-10-01T00:00:00Z,3,3.5,200219
2025-02-01T00:00:00Z,0,0.1,200235
2025-03-01T00:00:00Z,0,0,200235
2025-04-01T00:00:00Z,0,0,200235
2025-05-01T00:00:00Z,0,0,200235
2025-06-01T00:00:00Z,0,0,200235
2025-07-01T00:00:00Z,0,0,200235
2025-08-01T00:00:00Z,0,0,200235
2025-09-01T00:00:00Z,0,0,200235
2025-10-01T00:00:00Z,0,0,200235
2025-02-01T00:00:00Z,2.8,3.3,2006
2025-03-01T00:00:00Z,2.1,2.6,2006
2025-04-01T00:00:00Z,2.8,3.5,2006
2025-05-01T00:00:00Z,2.9,3.6,2006
2025-06-01T00:00:00Z,3.3,4,2006
2025-07-01T00:00:00Z,2.9,3.3,2006
2025-08-01T00:00:00Z,3.4,3.9,2006
2025-09-01T00:00:00Z,4.9,5.5,2006
2025-10-01T00:00:00Z,3.8,4.3,2006
2025-02-01T00:00:00Z,0.8,1.1,200709
2025-03-01T00:00:00Z,0.9,1.2,200709
2025-04-01T00:00:00Z,2.2,2.8,200709
2025-05-01T00:00:00Z,3.8,4.8,200709
2025-06-01T00:00:00Z,4.8,5.9,200709
2025-07-01T00:00:00Z,3.2,3.8,200709
2025-08-01T00:00:00Z,5.5,6.4,200709
2025-09-01T00:00:00Z,4.9,5.8,200709
2025-10-01T00:00:00Z,2.2,2.6,200709
2025-03-01T00:00:00Z,4.9,6.9,200749
2025-04-01T00:00:00Z,4.8,6.4,200749
2025-05-01T00:00:00Z,10.3,14.1,200749
2025-06-01T00:00:00Z,13.9,17.7,200749
2025-07-01T00:00:00Z,11.1,13,200749
2025-08-01T00:00:00Z,14.7,17.8,200749
2025-09-01T00:00:00Z,10.6,13.3,200749
2025-10-01T00:00:00Z,9.9,12.7,200749
2025-02-01T00:00:00Z,6,6.8,201441
2025-03-01T00:00:00Z,546.1,546.5,201441
2025-04-01T00:00:00Z,3.3,3.8,201441
2025-05-01T00:00:00Z,4.2,5,201441
2025-06-01T00:00:00Z,5.3,5.9,201441
2025-02-01T00:00:00Z,0.1,0.2,201754
2025-03-01T00:00:00Z,0,0.1,201754
2025-04-01T00:00:00Z,0.5,0.6,201754
2025-02-01T00:00:00Z,13.6,15.7,2018
2025-03-01T00:00:00Z,7.5,8.6,2018
2025-04-01T00:00:00Z,8.5,9.6,2018
2025-05-01T00:00:00Z,7.7,9,2018
2025-06-01T00:00:00Z,12.4,13.4,2018
2025-07-01T00:00:00Z,14.3,16,2018
2025-08-01T00:00:00Z,13.5,14.8,2018
2025-09-01T00:00:00Z,8.5,9.8,2018
2025-10-01T00:00:00Z,14.8,16.5,2018
2025-02-01T00:00:00Z,2.3,3.1,201807
2025-03-01T00:00:00Z,1.7,2.2,201807
2025-04-01T00:00:00Z,1.8,2.4,201807
2025-05-01T00:00:00Z,4.6,5.1,201813
2025-02-01T00:00:00Z,14.1,15.6,201849
2025-03-01T00:00:00Z,6.1,6.6,201849
2025-04-01T00:00:00Z,6.3,6.9,201849
2025-05-01T00:00:00Z,5,5.6,201849
2025-06-01T00:00:00Z,17.2,17.7,201849
2025-07-01T00:00:00Z,6.1,6.6,201849
2025-08-01T00:00:00Z,7.9,8.7,201849
2025-09-01T00:00:00Z,10.2,11.3,201849
2025-10-01T00:00:00Z,16.8,19.7,201849
2025-02-01T00:00:00Z,12.6,14.6,201973
2025-03-01T00:00:00Z,6.4,8,201973
2025-04-01T00:00:00Z,7.6,9.1,201973
2025-05-01T00:00:00Z,10,11.8,201973
2025-06-01T00:00:00Z,13.1,15.1,201973
2025-07-01T00:00:00Z,11,12.2,201973
2025-08-01T00:00:00Z,15.8,17.8,201973
2025-09-01T00:00:00Z,12.7,14.8,201973
2025-10-01T00:00:00Z,10.2,11.8,201973
2025-02-01T00:00:00Z,14,16,2025
2025-03-01T00:00:00Z,6.9,7.9,2025
2025-04-01T00:00:00Z,6.6,7.4,2025
2025-05-01T00:00:00Z,9.1,10.2,2025
2025-06-01T00:00:00Z,12.2,13.4,2025
2025-07-01T00:00:00Z,9.8,10.5,2025
2025-08-01T00:00:00Z,12.6,13.7,2025
2025-09-01T00:00:00Z,10.9,12.1,2025
2025-10-01T00:00:00Z,12.2,13.6,2025
2025-02-01T00:00:00Z,13.1,15.6,202891
2025-03-01T00:00:00Z,9.1,10.9,202891
2025-04-01T00:00:00Z,11.8,14.2,202891
2025-05-01T00:00:00Z,13.7,16.3,202891
2025-06-01T00:00:00Z,20.2,24.1,202891
2025-07-01T00:00:00Z,19.2,21.4,202891
2025-08-01T00:00:00Z,16.9,19.4,202891
2025-09-01T00:00:00Z,12.2,13.9,202891
2025-10-01T00:00:00Z,12.4,15.1,202891
2025-02-01T00:00:00Z,1710.5,1711,202913
2025-03-01T00:00:00Z,1699.1,1699.9,202913
2025-04-01T00:00:00Z,1671.5,1672.4,202913
2025-05-01T00:00:00Z,1638.3,1639.7,202913
2025-06-01T00:00:00Z,1626.7,1628.2,202913
2025-07-01T00:00:00Z,1629.6,1630.2,202913
2025-08-01T00:00:00Z,1847.3,1848.2,202913
2025-09-01T00:00:00Z,1687.2,1687.9,202913
2025-10-01T00:00:00Z,1649.6,1650.2,202913
2025-02-01T00:00:00Z,11.4,14.2,203011
2025-03-01T00:00:00Z,5.3,7.7,203011
2025-04-01T00:00:00Z,6.5,8.9,203011
2025-05-01T00:00:00Z,9.5,12.9,203011
2025-06-01T00:00:00Z,12.3,15.5,203011
2025-07-01T00:00:00Z,9.5,11.1,203011
2025-08-01T00:00:00Z,14.5,17.5,203011
2025-09-01T00:00:00Z,11,13.8,203011
2025-10-01T00:00:00Z,8.4,10.6,203011
2025-02-01T00:00:00Z,8,9.5,203537
2025-03-01T00:00:00Z,4.8,5.9,203537
2025-04-01T00:00:00Z,5.6,6.8,203537
2025-05-01T00:00:00Z,6.5,8.2,203537
2025-06-01T00:00:00Z,9.7,11.9,203537
2025-07-01T00:00:00Z,7.8,9.1,203537
2025-08-01T00:00:00Z,10.2,12.1,203537
2025-09-01T00:00:00Z,9.2,11.1,203537
2025-10-01T00:00:00Z,8.1,10.2,203537
2025-05-01T00:00:00Z,0.3,0.8,203709
2025-06-01T00:00:00Z,8.5,10.5,203903
2025-07-01T00:00:00Z,4.9,6.5,203903
2025-05-01T00:00:00Z,4.3,6.2,203959
2025-07-01T00:00:00Z,5.4,7.6,203959
2025-09-01T00:00:00Z,1.9,2.6,203959
2025-10-01T00:00:00Z,9.8,12,203959
2025-02-01T00:00:00Z,2.5,3.2,204027
2025-03-01T00:00:00Z,2.9,3.9,204027
2025-04-01T00:00:00Z,4.2,5.5,204027
2025-05-01T00:00:00Z,5.7,7.5,204027
2025-06-01T00:00:00Z,6.3,8,204027
2025-07-01T00:00:00Z,4.4,5.1,204027
2025-08-01T00:00:00Z,6.6,7.7,204027
2025-09-01T00:00:00Z,6.8,7.8,204027
2025-10-01T00:00:00Z,5.3,6.2,204027
2025-02-01T00:00:00Z,9.8,10.8,204403
2025-03-01T00:00:00Z,4.4,5.1,204403
2025-04-01T00:00:00Z,5.3,5.9,204403
2025-05-01T00:00:00Z,7.9,8.8,204403
2025-06-01T00:00:00Z,10.5,11.4,204403
2025-07-01T00:00:00Z,8.5,9,204403
2025-08-01T00:00:00Z,14.4,15.3,204403
2025-08-01T00:00:00Z,6.1,8.6,204581
2025-10-01T00:00:00Z,1.9,4.3,204581
2025-06-01T00:00:00Z,13.6,16,204589
2025-07-01T00:00:00Z,6.3,7.9,204589
2025-10-01T00:00:00Z,2.6,9.3,204693
2025-02-01T00:00:00Z,1823.3,1824,204767
2025-05-01T00:00:00Z,1716.4,1717.2,204767
2025-06-01T00:00:00Z,1680.2,1680.6,204767
2025-02-01T00:00:00Z,13.2,16.7,205581
2025-03-01T00:00:00Z,5.6,8.1,205581
2025-04-01T00:00:00Z,6.6,9,205581
2025-05-01T00:00:00Z,9.3,12.8,205581
2025-06-01T00:00:00Z,11.7,15.1,205581
2025-07-01T00:00:00Z,8.9,10.3,205581
2025-08-01T00:00:00Z,13.6,16.9,205581
2025-09-01T00:00:00Z,10.3,12.9,205581
2025-10-01T00:00:00Z,9.5,12.3,205581
2025-02-01T00:00:00Z,17.9,23.4,205843
2025-03-01T00:00:00Z,10.8,14.4,205843
2025-04-01T00:00:00Z,12.3,16.7,205843
2025-05-01T00:00:00Z,15.1,20.8,205843
2025-06-01T00:00:00Z,20.4,27.3,205843
2025-07-01T00:00:00Z,18.1,22.3,205843
2025-08-01T00:00:00Z,18.5,23.9,205843
2025-09-01T00:00:00Z,13.4,17,205843
2025-10-01T00:00:00Z,16.8,22.6,205843
2025-02-01T00:00:00Z,11.8,14.9,205875
2025-03-01T00:00:00Z,13.2,17.3,205875
2025-04-01T00:00:00Z,8.4,10.7,205875
2025-05-01T00:00:00Z,6.5,8.1,205875
2025-06-01T00:00:00Z,6,7.1,205875
